project_id,skill_name,skill_uri
831,Secure Application Architecture Design,taxonomy:b35ce169-5137-444e-97c6-ee5b68cf6364
831,Cybersecurity Risk Management,taxonomy:7a7ade8d-43db-4721-a0d4-90b72abb2d0b
831,Vulnerability Management,taxonomy:4717fa29-f912-4f7e-8bf7-e67d1593c5c7
640,Automated Path Planning,taxonomy:979f4f4b-6145-4234-aef3-d0598f759016
640,Optimization Algorithms,taxonomy:d9c05a5a-93c4-4993-802d-9418a1e3c050
640,Efficiency Metrics,taxonomy:bce978f0-ef0a-4bd3-8df2-b1c4106dca1b
640,Service Level Metrics,taxonomy:34aac240-4418-4aa1-970f-28b0b4fd7166
640,Process Improvement,taxonomy:cf526af9-8cd8-453c-823e-d7b7b7b4a072
640,Data Analysis Business Context,taxonomy:38f6ead5-83c5-4a5d-95a8-06b1c3d833e8
640,Mathematical Optimization,taxonomy:f45e5f7a-e904-47cb-a67c-71042e361924
1908,Financial Data Security,taxonomy:4b55f9c8-1d38-45ae-9cce-41efaabb109d
1908,PCI-DSS,taxonomy:6c096019-300c-4255-8ce8-67cd24eac7be
1908,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
1908,Authentication,taxonomy:44993f10-10c0-45cf-b6b5-99f25fd1f481
1908,Authorization,taxonomy:e55e069b-b7e4-44eb-9396-6ecc43e03f94
1908,Back-End Development,taxonomy:94fc7de2-1935-4d30-8dcf-2ca1b2b462ad
1908,API Security,taxonomy:25b42dbf-2f6a-4eb7-8f98-4c22e60475c0
1982,Cloud Deployment Models,taxonomy:4adc1d32-ec3e-44d1-9c9d-f0242c6791f8
1982,Hybrid Cloud Development,taxonomy:f87eccac-05ff-43d9-8747-47b8c831f75d
1982,Distributed Cloud Computing,taxonomy:76a4014b-b374-4614-9ab1-428902c27fa8
1982,Cloud Architecture Proficiency,taxonomy:e8232926-b456-46b8-a0fc-0387e691b389
1982,Cloud Design Principles,taxonomy:c23a021c-6a8d-41e5-aea3-93998da7d244
1982,Cloud Provisioning,taxonomy:2865f8bf-c91c-43ae-9b8d-ccb76c393c1a
1965,Environment Mapping,taxonomy:75ae5f58-493e-473e-9393-a85e5610fbe1
1965,LiDAR Data Representation,taxonomy:d191811d-8ddf-4b7a-a9df-2b32cf717951
1965,LiDAR Visualization,taxonomy:f6ca98b7-eda4-43cf-8d5b-9677e408ef9a
1965,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
1965,Qualitative Data Visualization,taxonomy:5136ce17-51be-45e4-9214-e5b679402566
648,High Fidelity Prototypes,taxonomy:8155fb09-efac-43f3-ab71-570572be415e
648,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
648,UX Design Principles,taxonomy:a1cbb6c1-912f-4ab7-aaea-bef2a6a671c8
648,Visual Design Principles,taxonomy:51b01f91-35b3-4a5e-9577-2bee8d2fee7f
648,Adobe XD,taxonomy:9a41f7aa-91e7-44ad-b25a-6180e5dbffb7
648,Figma,taxonomy:ce4090fd-e5e8-44be-abbc-cae6a63b8d1b
648,Prototyping Tools,taxonomy:b75c73b9-637d-4546-bfcb-13ff7afd250c
712,Azure Network Watcher,taxonomy:fad6ef9b-3e97-4c0f-ae5f-c58e2529ecd8
712,Azure Networking Services,taxonomy:db442b01-097d-4650-9d8c-260ead1467a4
712,Wireless System Design,taxonomy:0446d3fe-f082-4bf9-8adf-9a6c2a4ba962
712,Radio Access Network,taxonomy:3761306f-8878-44a5-99d9-9e9a5793239e
712,5G Technology,taxonomy:5c6d07aa-e14e-42ed-84c6-5339ae65bd6f
1926,AI Fairness,taxonomy:aff2534a-c063-4354-9bdf-9d1f4bab03c5
1926,Ethical AI,taxonomy:7fa5d6de-0f16-4989-a2c0-136dd7e6ca72
1926,Personal Budget Basics,taxonomy:ff57f673-d0d6-4c23-a0ac-77f262ae38f4
1926,Model Bias Mitigation,taxonomy:2491e4d1-f5d5-4b84-9bee-8fd47ab7248b
1926,AI Transparency,taxonomy:c9236dc7-de04-48f3-b4c6-a9ce44c849f6
1926,AI Governance,taxonomy:1af9ad1b-e823-469e-b03f-acdb3762480c
1967,Data Storytelling,taxonomy:cc8ba3b6-c5f7-451b-82d5-6356cf12f158
1967,Technical Communication,taxonomy:eca4f2e3-6968-41a1-aa83-4d75ba02e39a
1967,Explanatory Data Visualization,taxonomy:96f8a41b-8b08-4e9b-8389-5eee0a5e269d
1967,Quantitative Data Visualization,taxonomy:d8729113-91a8-4e9e-9796-742f111717fa
1967,Professional Presentations,taxonomy:a46fff1a-0371-4054-8c9c-8d43e20f58b3
1967,Report Writing,taxonomy:bb4df529-491b-4627-a06c-ed5ca471e490
1967,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
2169,GPT,taxonomy:548e6e39-9464-4b33-801c-2ba10e199fd2
2169,Deep Learning Model Optimization,taxonomy:f71cfa1d-1df8-4d1c-8b98-e9e51eac280f
2169,Deep Learning Model Deployment,taxonomy:08acf327-12ea-4627-84d6-67028564667f
2169,Transformer Neural Networks,taxonomy:73869043-af4b-441d-9562-178e716bd58c
2169,Parameter Quantization,taxonomy:93698c1b-cb1e-4167-b120-23275038d331
2169,Hugging Face,taxonomy:ded2e394-fe53-45ca-943a-78c15a171610
2169,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
633,Landing Pages,taxonomy:9c540d5e-a9e6-4881-8ae3-fcfdabe3c926
633,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
633,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
633,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
633,Website Layout,taxonomy:26e61a57-9057-4689-9807-9fb22f96f05a
633,Conversion Rate Optimization,taxonomy:949d8a1f-b81d-4733-bd7e-7c0a48771a93
633,Web Analytics,taxonomy:0263637a-9275-4550-a9af-101e5ad4edf6
2118,Strategic Thinking,taxonomy:c2e087f7-c022-429f-9279-31b56c6701e2
2118,Team Leadership,taxonomy:1f48e5cc-01aa-480e-b46a-d23434c6c966
2118,Activation Tactics,taxonomy:a88d7eb7-15f9-4ed6-933a-7565cf847796
2118,Organizational Change Management,taxonomy:f00ad2bc-ee14-4258-b39d-ef6e9391daf4
2118,Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
2118,Stakeholder Management,taxonomy:29abb81a-ddab-40f4-9458-fa55bc5bdf82
2118,Strategic Communication Plans,taxonomy:2ccd8e5c-8857-471d-bede-008a7968ab64
780,Data Governance Awareness,taxonomy:adb721e8-7e92-40d4-b731-c7bec336298d
780,Data Governance Business Context,taxonomy:1287a013-448b-424d-bd98-bd0a9cb9e9d8
780,Data Governance Fluency,taxonomy:7edd4f24-2412-4c88-aeec-cc6e6d31b996
780,Data Privacy Regulations,taxonomy:a2d786e6-090b-4e6b-b6ff-e202499a9f67
780,Data Privacy Principles,taxonomy:fc6603f7-4599-48fb-9b2d-3c51c8eb75ab
780,Data Security Fundamentals,taxonomy:e26d2eda-ee86-442f-a7d4-344e4991711d
780,Stakeholder Engagement,taxonomy:0bd92694-4854-4193-ad15-cf74403c05e9
709,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
709,Android Development Environment,taxonomy:14280956-cff0-4476-965a-6721ab181966
709,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
709,Android Best Practices,taxonomy:26370de1-e272-4d38-83c7-bec14ba62497
709,Android Activities,taxonomy:d9865767-022e-49d7-aa1f-84edf95d780c
709,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
709,Java Proficiency,taxonomy:d8052400-38ca-4771-ab84-cf6dd75d3741
615,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
615,Data Storytelling,taxonomy:cc8ba3b6-c5f7-451b-82d5-6356cf12f158
615,Advanced Data Visualizations,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
615,Explanatory Data Visualization,taxonomy:96f8a41b-8b08-4e9b-8389-5eee0a5e269d
615,Exploratory Data Visualization,taxonomy:4b774cd6-34cb-4844-b790-cf9f958512d0
615,Tableau Dashboard Creation,taxonomy:ace3a8f1-4a1f-40d9-98e4-eae4a34793c0
615,Interactive and Responsive Tableau Dashboard Design,taxonomy:c93bcc01-d33a-4965-b485-2842a9be36b7
2044,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
2044,Smart Contracts,taxonomy:25a77755-dbd1-4bf8-adb9-cbb5973e7398
2044,IoT Proficiency,taxonomy:09e3584e-f593-437e-9493-230d15eaec34
2044,Human-Centered Design,taxonomy:041906d7-7155-4838-92ef-102905cc8a74
2044,Cross-Functional Collaboration,taxonomy:ee855164-9194-4b2a-ab79-0d020ab2efec
2044,Stakeholder Engagement,taxonomy:0bd92694-4854-4193-ad15-cf74403c05e9
2044,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
614,Basic Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
614,Back-End Development,taxonomy:94fc7de2-1935-4d30-8dcf-2ca1b2b462ad
614,Model-View-Controller,taxonomy:dc753997-c7fe-4109-9958-4b215cc9fb7b
614,Java EE,taxonomy:f8a12fe5-9640-423b-bf7f-010d71f079fe
614,SQL in Java,taxonomy:9c4f8227-0c89-485b-97f6-cd733650c978
614,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
614,Version Control,taxonomy:0deb3237-3088-4bd7-9a40-302d20a9bc0f
2088,C++ Data Structures,taxonomy:b73e88e5-c561-47ed-849e-f1e9ec8bff2c
2088,Data Structures,taxonomy:3daf17f2-2dc9-4183-a3d2-61008ac13db0
2088,Dynamic Memory Allocation,taxonomy:79e949b8-29dc-4fa7-88bd-8098ee60758e
2088,Tree Algorithms,taxonomy:c3fa490b-8c8a-446a-9ea1-4cbbd4ba4534
2088,Sorting Algorithms,taxonomy:7c183061-fad6-421e-9c18-82b5e3caad37
2088,Search Algorithms,taxonomy:ece176fa-7b56-46a2-8139-49cc164aa233
2088,C++ Proficiency,taxonomy:a0777153-e245-444d-ac7c-e121061a318b
78,Digital Image Editing,taxonomy:19cfd1dc-e9b6-42a6-a1a7-352dfc9175ce
78,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
78,Application Development Proficiency,taxonomy:70e353e2-695f-41b6-ba25-ac2d926e8bb1
78,User-Friendly Visual Design,taxonomy:193e4891-999a-4ed3-9e87-5b5f3021b22f
78,Image Transformations,taxonomy:bc61c3cc-f837-414a-a36d-74a5be102c31
1883,Digital Marketing Strategy,taxonomy:8cf62f09-3881-4450-88cf-b36d8bb422bc
1883,Marketing Analytics,taxonomy:1ef185b4-6d58-4205-a8a9-f9b8117b4de0
1883,Social Media Advertising,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
1883,Google Ads,taxonomy:0ec61abc-4cd5-4012-9904-b6414c0e297c
1883,Email Marketing,taxonomy:88da16f2-105b-4072-b12f-5d85353a5c51
1883,Conversion Rate,taxonomy:fd9df4e3-e7c0-4ab7-a2b1-54588e6c2ae8
1883,Marketing Campaign ROI Maximization,taxonomy:5e303aa5-d77a-41f7-bfcf-60decfbe4076
784,API Development,taxonomy:6d54442c-f369-478e-9acc-f9f7e9d57181
784,Image Pre-Processing,taxonomy:3d2a4a60-57c7-43de-88c7-66c0a567fc74
784,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
784,Image Segmentation,taxonomy:b475ddb5-0d66-4b16-99a6-de0efc85044e
784,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
784,Computer Vision Fluency,taxonomy:fb66d99c-be94-4f66-8538-e6089bb46738
784,OpenCV,taxonomy:96f3d4b4-7ab3-46e2-b2da-630218454fd2
1910,Analog Device Control,taxonomy:bbaf79d4-c9d5-4ded-9244-e5fc70fc5e1f
1910,Voltage and Resistance,taxonomy:dbe0fed3-5a0a-4783-b829-5a0502015983
1910,Embedded system communication protocols,taxonomy:c7eb76a2-4d87-43a9-98bb-552ed9a864b7
1910,Device Drivers,taxonomy:d2b1034a-516e-4fd3-b68e-613e13ff3c67
1910,Debugging Embedded Systems,taxonomy:843eb34a-4154-41a7-8b37-c7fef70c3171
2114,Threat Intelligence,taxonomy:cecc413a-63a7-45f5-9899-4708aa075041
2114,Threat Mitigation,taxonomy:d77ec35d-a4ca-47d6-8e63-7a9a3260e293
2114,Threat Hunting,taxonomy:c6a98613-a39c-4af2-8534-c2d5298f18e7
2114,Cybersecurity Risk Management,taxonomy:7a7ade8d-43db-4721-a0d4-90b72abb2d0b
2114,Vulnerability Assessment,taxonomy:c1d59c1b-494a-48bc-84d3-176b213b1e41
2114,Threat-Driven Security,taxonomy:7fcc18a2-5abb-497d-b2a1-3e7799fbfda7
2114,MITRE ATT&CK,taxonomy:3e58f70d-5fff-40eb-8c23-29f79f27962a
1931,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
1931,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
1931,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
1931,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
1931,Bootstrap,taxonomy:4c25fae8-7418-4d10-9f67-d338e978d51f
1931,Flexbox,taxonomy:ba99b3d9-6c07-4773-a3ba-6eb2406e06d8
1994,Machine Translation,taxonomy:6d82ec76-e067-4707-b51d-9904820db293
1994,NLP Models,taxonomy:8b510cb7-4943-4c5a-bb0f-8a581ad119a1
1994,RTL,taxonomy:ade7f601-2a54-471e-b633-a3e2dc42cba9
2137,Personal Budget Basics,taxonomy:ff57f673-d0d6-4c23-a0ac-77f262ae38f4
2137,Finance and Technology,taxonomy:5ad8b365-d425-4497-b215-28e2611a24ba
2137,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
2137,Voice User Interfaces,taxonomy:1ae34642-f1d7-4339-8430-38f0d65104bc
2137,Alexa Skills,taxonomy:7542e609-eedb-4791-9e2e-1770e2e3df6a
2137,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
2137,Application Development Proficiency,taxonomy:70e353e2-695f-41b6-ba25-ac2d926e8bb1
779,Robot Motion Planning,taxonomy:998805d6-d914-48ef-a354-b5218802b94c
779,Automated Path Planning,taxonomy:979f4f4b-6145-4234-aef3-d0598f759016
779,Probabilistic Path Planning,taxonomy:a44c52ea-20fa-4277-9520-6f965297b3d9
779,Autonomous Vehicle Fluency,taxonomy:553615d2-a536-41d4-beb4-6ee363ff31d1
779,Collision Detection,taxonomy:02d66a68-b908-4caa-8b94-dec318ecf31c
779,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
779,Sensor Fusion,taxonomy:059c9bac-0049-4d46-8510-a407f1022aa2
2043,Motors,taxonomy:42c8c3c2-ad08-4359-aeeb-efcd4d8843cf
2043,PID Controller,taxonomy:8c41cf2c-95a9-4052-8b5e-522c6a65e8bb
2043,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
2043,Object Tracking,taxonomy:9ae4e4ce-9d84-4946-95cb-d89c1c8a421a
2043,Camera Measurement Models,taxonomy:8148638f-7825-4f52-8163-274551154213
2043,OpenCV,taxonomy:96f3d4b4-7ab3-46e2-b2da-630218454fd2
733,Iterative Prompt Development,taxonomy:0fc65d93-1e76-41ff-97a9-7abd227a1e69
733,Feedback Loop Design,taxonomy:1c84adb3-2d7d-4800-ab1a-bf4b6b65ed1b
733,Agile Methodologies,taxonomy:8d328d76-a018-4c02-9c82-8b6cc5a101af
733,Product Iteration Planning,taxonomy:c9725340-4a28-40c1-b88a-a9c3fd92806d
733,Continuous Improvement,taxonomy:44ff13f3-653a-437b-a6e2-d52db1eaebca
733,Creative Problem Solving,taxonomy:38625796-d20b-4551-b2b3-06c6a531cb69
733,Design Thinking,taxonomy:8d653838-fc35-43fc-ac12-62f581072e26
2170,Cloud Architecture Proficiency,taxonomy:e8232926-b456-46b8-a0fc-0387e691b389
2170,Cloud Design Principles,taxonomy:c23a021c-6a8d-41e5-aea3-93998da7d244
2170,AWS Proficiency,taxonomy:f3181bf8-0fa2-4c66-8978-4d48dfc45685
2170,Amazon Web Services Basics,taxonomy:604510fb-36ee-4eb1-b241-a3407947cb58
2170,Cloud Security Fluency,taxonomy:95a40929-87bc-46f7-a2ec-07f4b49378a9
2170,Cloud Migration,taxonomy:0ecc3933-9b07-4c3f-a9c4-4defa69db383
2170,Cloud Deployment Models,taxonomy:4adc1d32-ec3e-44d1-9c9d-f0242c6791f8
2171,Deep Learning Applications,taxonomy:6a3b7e80-add4-4f3a-842e-22cb86ec84db
2171,AI-Assisted Drug Discovery,taxonomy:b27d124d-355f-4a6a-9a18-a2d2a5611675
2171,AI-Assisted Genomics,taxonomy:40b298be-323b-4d0d-b137-6105cd769d7a
2171,Machine Learning Model Implementation,taxonomy:4e7616e9-fd25-463b-8c0c-77c32cff9732
2171,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
2171,Data Integration,taxonomy:23fcc6f5-56b4-4404-8777-455e0fb013a0
2171,Python Proficiency,taxonomy:3b4916bd-a3a1-46e5-96ca-622f7f89f0a9
840,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
840,Cloud-Based Machine Learning,taxonomy:199b7166-e341-4e1e-965e-ee517a9c7ba1
840,SageMaker Proficiency,taxonomy:cb4b912f-0828-4655-9a09-4afecb1ec9b2
840,Model Deployment,taxonomy:08acf327-12ea-4627-84d6-67028564667f
840,Deep Learning Models,taxonomy:eff06879-6f08-4dba-8010-c810d14164eb
840,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
782,3D Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
782,Computer Vision Proficiency,taxonomy:312abaca-2a8a-47de-a202-ea42ddc6ebe7
782,Point Cloud Data,taxonomy:f05d82e9-85dd-4d24-8a23-725a4bdbe251
782,Object Localization,taxonomy:d41155b8-8980-44de-b1ee-64c6729c899b
782,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
782,Deep Learning Techniques,taxonomy:af5c7389-c584-4d2c-9bfd-6f4c5344df7a
782,TensorFlow Object Detection API,taxonomy:ae4f738f-7372-4fbb-86aa-fecca45fcfd0
2049,Foundation Models,taxonomy:68caf9aa-a950-4161-a6b5-9a6275c915dc
2049,Parameter-Efficient Fine-Tuning,taxonomy:8dcca542-3cd8-420c-a507-f82127d8b604
2049,Transformer Neural Networks,taxonomy:73869043-af4b-441d-9562-178e716bd58c
2049,Hugging Face,taxonomy:ded2e394-fe53-45ca-943a-78c15a171610
2049,PyTorch,taxonomy:c2b375c6-2b2f-4159-8b82-ce564d45ca48
2049,Transfer Learning,taxonomy:922f23a5-23fe-4cb4-951f-26bc83155c1f
737,Minimal Viable Products,taxonomy:dd66907b-3131-4744-9f0e-343879771aaa
737,Agile Methodologies,taxonomy:8d328d76-a018-4c02-9c82-8b6cc5a101af
737,Product Iteration Planning,taxonomy:c9725340-4a28-40c1-b88a-a9c3fd92806d
737,Product Release Planning,taxonomy:94342348-aae6-4a1d-90ae-f69421b854c7
737,Product Validation,taxonomy:4925f77a-26e0-44fd-bfbc-d7a1f1d02b69
737,Product Development Cycle,taxonomy:294ce55d-c35b-4140-b6ae-e960f1b9b18b
737,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
773,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
773,Region-Based Convolutional Neural Networks,taxonomy:a0021521-b3dd-499b-842c-bba4aa837f84
773,TensorFlow Object Detection API,taxonomy:ae4f738f-7372-4fbb-86aa-fecca45fcfd0
773,2D Object Localization,taxonomy:a50f733e-3be9-46c1-9309-6d618ce8cd9a
773,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
773,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
773,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
1911,Process Scheduling for RPA,taxonomy:79bce5da-f08e-425e-bc2b-b09bd6a904c5
1911,Concurrent Computing,taxonomy:3dd79c56-12de-4987-878f-82ffade67226
1911,Parallel Computing,taxonomy:4eb7be92-0ec1-465a-9b65-21d39f8587ea
1911,Threading,taxonomy:ac704266-fc2b-4197-9ca4-a11eeb1f0cf5
1934,Power BI Report Design,taxonomy:05d98c23-5985-4d9f-9c28-292be330a419
1934,Power BI Proficiency,taxonomy:5b2ac2af-f9af-4f58-8ab6-58daf01238ed
1934,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
778,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
778,Neural Networks,taxonomy:2a0d08d5-cf5a-4281-ad3e-f5ae4aa4fbc4
778,Predictive Analytics,taxonomy:bd647c21-2742-41f2-a30a-296cfc69b20b
778,Behavioral Market Segmentation,taxonomy:e218f93a-89df-4a89-ac98-a9a2c898287f
778,Recurrent Neural Networks,taxonomy:f9b16601-2200-4f29-9c4a-e286cbd31960
778,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
778,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
1870,Marketing Analytics,taxonomy:1ef185b4-6d58-4205-a8a9-f9b8117b4de0
1870,Marketing Metrics,taxonomy:9ac7cdc9-0c06-4f4b-a0b9-417773d0fca9
1870,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
1870,Conversion Rate Optimization,taxonomy:949d8a1f-b81d-4733-bd7e-7c0a48771a93
1870,Web Analytics,taxonomy:0263637a-9275-4550-a9af-101e5ad4edf6
1870,Audience Behavior Tracking,taxonomy:b88ad408-e1bf-4c56-aad1-9c987c11062c
1870,Explanatory Data Analysis,taxonomy:856027d5-d4fc-431e-ad7e-cac5ab3e047c
1983,Cloud Resource Provisioning,taxonomy:47b5d7ec-835f-479a-a08b-e8e2e38d1912
1983,Infrastructure as Code,taxonomy:5f75b460-378f-46d1-8c57-298971a3e155
1983,AWS CloudFormation,taxonomy:8ae65ca2-8d10-4c3f-a8de-322a5bba09c0
1983,Cloud Availability,taxonomy:76f0547b-9ec6-45b9-a7b2-848b6e9dfc7d
1983,AWS Availability Zones,taxonomy:ebffac3e-ff2c-4a03-b342-61f455fc5968
1983,Deployment Automation,taxonomy:9da7cd05-f074-4f55-8fdc-3a731a2b0c3b
1983,Cloud Asset Deployment,taxonomy:e983b544-35e4-420e-954c-b42a3dfcc70c
804,Facebook Ads,taxonomy:b93f7660-f5f2-4a45-8923-cdb2cc006be4
804,Digital Marketing Campaign Evaluation,taxonomy:bbdce7ed-dc17-4f07-b30f-e2547d05afce
804,Conversion Tracking,taxonomy:e0ffdc08-6adb-4f4d-8ee1-c0b716ee1dce
804,Click Through Rate,taxonomy:4c6f0f66-e7f3-4005-9221-14ed662d8cb4
804,Cost Per Click,taxonomy:e7197f02-af8a-4d15-bb9e-4b5b09c32083
804,Social Media Marketing Metrics,taxonomy:62dd2d06-4217-4199-bc22-7ee81a2a28f1
804,Marketing Analytics,taxonomy:1ef185b4-6d58-4205-a8a9-f9b8117b4de0
2064,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
2064,AI Business Context,taxonomy:4fe5fbfa-b6e5-4601-9e04-633cf1ea3fe3
2064,Generative AI Fluency,taxonomy:3ad3115d-d485-4476-b588-ec662094208b
2064,Prompt Engineering,taxonomy:01d8bddd-e76a-44b4-94b3-50bc7df373b4
2064,LLM Inference Optimization,taxonomy:f5fdb6d2-ed1f-464e-8f5a-ba20bc7246b8
2064,AI-driven Application Development,taxonomy:553e8194-8bbe-4819-8559-ac5084339548
2064,GenAI Use Cases,taxonomy:bd4a8a0d-0481-400d-96ad-c03545344b64
573,Data Modeling Basics,taxonomy:9b0bbbc2-ede3-4ff4-9dfa-08898b18123e
573,NoSQL Data Models,taxonomy:11f53927-162e-4789-8f0f-57b14919880b
573,Column-Oriented DBMSs,taxonomy:c5f6058c-f407-4c68-b4b1-c49b2876c98a
573,NoSQL,taxonomy:c1bba54c-8502-4bde-a267-681ab6e341f5
573,CassandraDB,taxonomy:0e67b089-1762-4c6a-ab1b-3eaf368e96bb
573,CQL,taxonomy:c912b507-5cb1-4955-a452-4e3680ec90e0
573,Database Design,taxonomy:57784d55-69e4-4792-81a8-7d1db241112c
2186,AI-assisted Code Development,taxonomy:5213b2fc-d308-4371-85e8-2b236926ba03
2186,GitHub Copilot,taxonomy:babd7a0c-a8da-452f-b8eb-92aca685cde5
2186,Code Refactoring,taxonomy:91196cc1-5a47-4caf-bbc4-6c46f095887c
2186,AI-assisted Testing and Debugging,taxonomy:36862f2a-566b-4b9a-8145-490163dc9dd1
2186,Technical Debt Management,taxonomy:7ccb2b30-701a-4328-a6d1-f778e24e92f3
2186,Coding Best Practices,taxonomy:28b37f0e-a010-4da4-a9c2-27e567a2cdb8
2055,Blockchain,taxonomy:341aea33-5962-41ca-9ac8-3f66b4884149
2055,Technical Feasibility Evaluation,taxonomy:9c0a976f-e5cc-45a1-b259-3ddbc07bbb59
2055,Project Evaluation,taxonomy:48ecd994-cc61-4292-b613-bef2ea7c0cf7
2055,Blockchain Consensus,taxonomy:ec44db5b-ae81-417f-b6ac-54c65697a827
2055,Blockchain Transactions,taxonomy:a211c747-6147-4650-a5a6-f6326a256c9a
482,Resumes,taxonomy:7dd40520-dc9b-44f9-92ac-7629e9ba1bed
482,Cover Letters,taxonomy:25b99878-401b-423a-8493-73b6ba1835d9
482,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
482,LinkedIn Fundamentals,taxonomy:8247fb8a-a86e-4a16-a9f3-8e5b3e13c7eb
482,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
766,Machine Learning Pipeline Creation,taxonomy:ca178166-cc23-445b-9ed5-91dddc5f2a44
766,Azure ML Pipelines,taxonomy:edabf49b-3ac8-434e-9508-c94270a8b7fc
766,Model Deployment,taxonomy:08acf327-12ea-4627-84d6-67028564667f
766,Cloud-Based Machine Learning,taxonomy:199b7166-e341-4e1e-965e-ee517a9c7ba1
766,Model Performance Metrics,taxonomy:affa4f03-8600-4f39-85d1-2c9731e6b2b4
766,Azure ML Platform,taxonomy:a4e3a180-40d8-4802-9217-e4630289e17b
766,Model Monitoring,taxonomy:7bf3c4ea-fdad-43b0-a027-d1ea9bffac43
490,Cover Letters,taxonomy:25b99878-401b-423a-8493-73b6ba1835d9
490,Formal Written Communication,taxonomy:287daf73-ddf6-4763-90a6-f05f68a15b03
490,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
490,Online Presence,taxonomy:408e5dc7-627e-4d02-b5ea-ff6842e6886b
490,Communication Strategies,taxonomy:274c1623-5df2-4e21-b9a9-8a33be4a276b
777,Security Auditing,taxonomy:3e42775c-82cd-438a-80b6-c745dc1018d2
777,Security Assessment,taxonomy:0f888b20-81e4-4eb7-a8ba-b65036403ec1
777,Data Privacy Principles,taxonomy:fc6603f7-4599-48fb-9b2d-3c51c8eb75ab
777,Privacy Risk Assessment,taxonomy:3591329c-03b1-40d4-85a1-7109b4191819
777,Cybersecurity Compliance,taxonomy:16da1c1b-af1e-4d48-84d3-edf335abb213
777,ISO 27001,taxonomy:f0d535d9-1769-4475-a147-49a44484e5e1
